premise	hypothesis	label	opus	prompt	verbalized
GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.	Kennaa doolaara 100 ol qofatu jijjiirama fida.	contradiction	"[textblock(text='neither.\n\nhimoota ""gahinsoonni haaraan kennaan hundi garaagartee ni uuuma"" jedhu irraa kennaan hundi jijjiirama fida jechuun hin danda\'amu. kennaan tokko tokkoon jijjiirama fida ykn hin fidu ta\'uu danda\'a. garuu kennaan doolaara 100 ol qofa jijjiirama fida jechuun deebii sirrii ta\'e miti. kanaafuu deebiin ""neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'GAHINSOONNI HAARAAN KENNAAN HUNDI GARAAGARTEE NI UUUMA.\nQuestion: Kennaa doolaara 100 ol qofatu jijjiirama fida. True, False, or Neither?\nAnswer:'}]}]	neutral
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Galmi maallaqa keenyaa doolaara kuma 300 ol ta'a.	entailment	"[textblock(text='true.\n\ngalmi maallaqa isaanii $365,000 akka ta\'e ibsameera. kunis doolara kuma 300 ol waan ta\'eef, deebiin ""true"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nQuestion: Galmi maallaqa keenyaa doolaara kuma 300 ol ta'a. True, False, or Neither?\nAnswer:""}]}]"	entailment
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna.	neutral	"[textblock(text='neither.\n\nsababni isaas, yaadni ""galma keenya $365,000 bira ga\'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna"" jedhu galma maallaqa isaanii dachaa sadiin guddisuuf abdii akka qaban hin ibsu. kanaafuu, himni ""dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna"" jedhu deebii ""true"" ykn ""false"" hin qabu. himni jalqabaa galma maallaqa $365,000 bira ga\'uuf karaa dheeraa akka qaban ibsa malee, galma maallaqa isaanii dachaa sadiin guddisuuf abdii akka qaban hin ibsu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nQuestion: Dhugumatti galma maallaqa keenyaa dachaa sadiin guddisuuf abdii qabna. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.	Maallaqa ilaalchisee ulaagaa madaallii hin qabnu.	contradiction	"[textblock(text='neither.\n\nyaanni ""galma keenya $365,000 bira ga\'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna"" jedhu waa\'ee galma maallaqa argachuuf karaa dheeraa jiraachuu ibsa malee ulaagaa madaallii maallaqa ilaalchisee waan hin ibsineef deebiin ""true"" ykn ""false"" ta\'uu hin danda\'u. kanaafuu, deebiin gaaffii kanaaf ""neither"" ta\'a.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Galma keenya $365,000 bira ga'uuf hiriyyootaa fi maamiloota akka keessanii irraa argachuu keenya dura karaa dheeraa qabna.\nQuestion: Maallaqa ilaalchisee ulaagaa madaallii hin qabnu. True, False, or Neither?\nAnswer:""}]}]"	neutral
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siiviilii keenyaa waggoota saddeetiif dalagaa ture.	neutral	"[textblock(text='neither. keeyyanni hin ibsu kilinikiin hojii siivilii keenyaa waggoota saddeetiif dalagaa akka ture. keeyyanni ""waggoota baay\'eedhaaf"" kan hojjete jechuun ibsa malee hanga waggaa meeqaaf akka hojjete hin ibsu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nQuestion: Kilinikiin Hojii Siiviilii keenyaa waggoota saddeetiif dalagaa ture. True, False, or Neither?\nAnswer:""}]}]"	neutral
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siivilii keenyaa baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata.	contradiction	"[textblock(text='neither. dubbiin kenname kilinikiin hojii siivilii keenya waggoota baay\'eedhaaf hojjete jechuun ibsa. garuu baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata kan jedhu hin ibsu. kanaafuu deebiin ""true"" ykn ""false"" ta\'uu hin danda\'u.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nQuestion: Kilinikiin Hojii Siivilii keenyaa baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera.	entailment	"[textblock(text=""neither. keeyyanni hin ibsu kilinikiin hojii siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera moo hin dabarsine. keeyyanni waan jedhu, kilinikiin hojii siivilii waggoota baay'eedhaaf hojjete malee yeroo meeqa akka hojjete hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nQuestion: Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera. True, False, or Neither?\nAnswer:""}]}]"	neutral
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne fakkaata.	entailment	"[textblock(text='true.\n\nhimoota ""galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle"" jedhu irraa baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne ifatti mul\'isa. kanaafuu deebiin ""true"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nQuestion: Baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne fakkaata. True, False, or Neither?\nAnswer:'}]}]	entailment
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Baasiin sagantaalee kanaa hedduu guddaa dha.	neutral	"[textblock(text='neither.\n\nsababni isaas, keeyyanni ""galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle"" jedhu baasiin sagantaalee kanaa galii tikkeettii caalaa akka ta\'e agarsiisa. haa ta\'u malee, keeyyanni kun baasiin sagantaalee kanaa hedduu guddaa ta\'uu isaa hin ibsu. kanaafuu, deebiin ""hedduu guddaa dha"" ykn ""hedduu guddaa miti"" jedhu kennuuf ragaan gahaan hin jiru. deebiin sirrii ta\'e ""neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nQuestion: Baasiin sagantaalee kanaa hedduu guddaa dha. True, False, or Neither?\nAnswer:'}]}]	neutral
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu.	contradiction	"[textblock(text='true.\n\nhimoota lamaanuu keessatti, galiin tikkeettii baasii sagantaalee kanaa cufuu hin dandeenye jechuun ibsameera. kunis, galiin tikkeettii baasii sagantaalee kanaa haguuguu hin dandeenye jechuudha. kanaafuu, himni ""galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu"" jedhu himoota duraa waliin deeggarsa waan ta\'eef deebiin ""true"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nQuestion: Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu. True, False, or Neither?\nAnswer:'}]}]	entailment
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume rippoortara olaanaa Fox dha.	neutral	"[textblock(text=""true. brit hume sagantaa sanbataa fox news irratti hojjeta jechuun keeyyanni armaan olii ibsa. kanaafuu, brit hume rippoortara olaanaa fox ta'uu isaa keeyyanni kun mirkaneessa."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nQuestion: Brit Hume rippoortara olaanaa Fox dha. True, False, or Neither?\nAnswer:""}]}]"	entailment
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume CNN keessaa hojjetti.	contradiction	[textblock(text='false. brit hume fox news keessatti hojjeta malee cnn keessatti miti.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nQuestion: Brit Hume CNN keessaa hojjetti. True, False, or Neither?\nAnswer:""}]}]"	contradiction
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume Fox keessaa hojjetti.	entailment	"[textblock(text='true. brit hume fox news keessatti hojjeta. keeyyanni ""brit hume (sagantaa sanbataa fox news )"" jedhu brit hume fox news keessatti akka hojjetu agarsiisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nQuestion: Brit Hume Fox keessaa hojjetti. True, False, or Neither?\nAnswer:""}]}]"	entailment
Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.	Mikaa'el Aptewdii ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha walduraa duubaa kana balleesse.	contradiction	"[textblock(text=""neither. keeyyanni kenname mikaa'el aptewdiin tapha walduraa duubaa kanaaf waan hedduun akka dalagame dubbata malee mikaa'el aptewdiin ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha kana akka balleesse hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.\nQuestion: Mikaa'el Aptewdii ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha walduraa duubaa kana balleesse. True, False, or Neither?\nAnswer:""}]}]"	neutral
Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.	Mikaa'el Aptewdi qulqullina dhuunfaa tapha walduraa duubaa kanaaf akka ida'uuf miindeffame.	entailment	"[textblock(text=""neither. keeyyanni kenname mikaa'el aptewdi qulqullina dhuunfaa tapha walduraa duubaa kanaaf akka ida'uuf miindeffame jechuun hin ibsamne. keeyyanni kenname waa'ee mikaa'el aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagamuu isaa dubbata malee, qulqullina dhuunfaa isaa miindeffamuun hin ibsamne."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.\nQuestion: Mikaa'el Aptewdi qulqullina dhuunfaa tapha walduraa duubaa kanaaf akka ida'uuf miindeffame. True, False, or Neither?\nAnswer:""}]}]"	neutral
Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.	Taphni walduraa duubaa kun qorraa fi nuffisiisaa ta'ee waan yaadameef, sadarkaa fooyyessuuf tuqa ho'aa, dhuunfaa akka itti dabaluuf Mikaa'el Aptewdi qacaruun barbaachisaa ture.	neutral	"[textblock(text='neither.\n\nsababni isaas:\n1. taphni walduraa duubaa kun qorraa fi nuffisiisaa ta\'uu isaa waan yaadameef jechuun sirrii miti. taphni kun fooyyessuuf waan hedduun hojjetameera jechuutu caalaatti sirriidha.\n2. mikaa\'el aptewdi qacaruun tuqa ho\'aa, dhuunfaa akka itti dabaluuf barbaachisaa ture jechuun sirrii ta\'uu hin dandeenye. tuqa namaa caalaa tapha kanaaf fiduuf waan hedduun dalagameeraaf malee, mikaa\'el aptewdi qacaruun barbaachisaa ture jechuun hin danda\'amu.\n\nkanaaf deebiin ""neither"" ta\'a. yaanni kennameef hanga tokko dhugaa ta\'us, guutummaatti sirrii miti.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.\nQuestion: Taphni walduraa duubaa kun qorraa fi nuffisiisaa ta'ee waan yaadameef, sadarkaa fooyyessuuf tuqa ho'aa, dhuunfaa akka itti dabaluuf Mikaa'el Aptewdi qacaruun barbaachisaa ture. True, False, or Neither?\nAnswer:""}]}]"	neutral
Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf	Shamarreen tokko cabbiirra sigigaachuuf uffattee jirti.	neutral	"[textblock(text=""neither.\n\nkeeyyanni hin ibsu shamarreen cabbiirra sigigaachuuf uffattee akka jirtu. keeyyanni waa'ee shamarree jakkeettii furdaa adii qoobii qabu fi boottii uffatte dubbata malee cabbiirra sigigaachuuf akka uffattee hin ibsu."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf\nQuestion: Shamarreen tokko cabbiirra sigigaachuuf uffattee jirti. True, False, or Neither?\nAnswer:'}]}]	neutral
Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf	Shamarreen tokko huccuu adii uffatti.	entailment	"[textblock(text='neither.\n\nsababni isaas:\n- shamarreen jakkeettii furdaa adii qoobii qabu uffatte jedha malee huccuu adii uffatte hin jedhu.\n- dabalataanis, shamarreen boottii uffatte jedha.\n\nkanaafuu deebiin ""huccuu adii uffatte"" jedhu sirrii miti. odeeffannoo kennamerraa kan ka\'e deebii ""true"" ykn ""false"" kennuuf ragaan gahaan hin jiru. deebiin sirrii ta\'e ""neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf\nQuestion: Shamarreen tokko huccuu adii uffatti. True, False, or Neither?\nAnswer:'}]}]	neutral
Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf	Shamarreen uffanni uffatte hundi diimaa dha.	contradiction	"[textblock(text=""false.\n\nsababni isaas, shamarreen furdaa adii qoobii qabu uffatte jedha malee furdaan adiin uffatte diimaa akka ta'e hin ibsu. dabalataanis, boottii uffatte jechuun uffanni ishee hundi diimaa akka hin taane agarsiisa."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf\nQuestion: Shamarreen uffanni uffatte hundi diimaa dha. True, False, or Neither?\nAnswer:'}]}]	contradiction
Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.	Fiilmiin kun Kaa'ufman du'a ofii isaa irratti mari'achuu isaa hin caqasne.	entailment	"[textblock(text=""neither. keeyyanni hin ibsu kaa'ufman fiilmii kana keessatti du'a ofii isaa irratti mari'achuu isaa caqaseera ykn hin caqasne. keeyyanni waan kaa'ufman fiilmii kana ala dubbataa ture qofa ibsa malee fiilmii kana keessatti maal akka ibsame hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.\nQuestion: Fiilmiin kun Kaa'ufman du'a ofii isaa irratti mari'achuu isaa hin caqasne. True, False, or Neither?\nAnswer:""}]}]"	neutral
Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.	Fiilmiin kun waa'ee du'a isaa Kaa'ufman waliin af-gaaffii gadi fageenya qabu godheera.	contradiction	"[textblock(text=""neither. fiilmiin kun waa'ee du'a kaa'ufman af-gaaffii gadi fageenya qabu hin godhiin, garuu kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture jedhameera."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.\nQuestion: Fiilmiin kun waa'ee du'a isaa Kaa'ufman waliin af-gaaffii gadi fageenya qabu godheera. True, False, or Neither?\nAnswer:""}]}]"	neutral
Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.	Fiilmiin kun waa'ee Kaa'ufman ibsa barbaachisaa tokko tokko dhiisus, baay'ee guddaa ture.	neutral	"[textblock(text='true.\n\nfiilmiin kun waa\'ee kaa\'ufman ibsa barbaachisaa tokko tokko dhiisus, baay\'ee guddaa ture jedhameera. keeyyanni ""fiilmiin kun waa\'ee kaa\'ufman ibsa barbaachisaa tokko tokko dhiisus"" jedhu fiilmiin ibsa barbaachisaa tokko tokko akka dhiise agarsiisa. itti dabalees, ""baay\'ee guddaa ture"" kan jedhu fiilmiin baay\'ee akka gaarii ta\'e ibsa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.\nQuestion: Fiilmiin kun waa'ee Kaa'ufman ibsa barbaachisaa tokko tokko dhiisus, baay'ee guddaa ture. True, False, or Neither?\nAnswer:""}]}]"	entailment
Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.	Rookfeelar qo'annoo kaansariif kenne.	neutral	"[textblock(text=""neither. keeyyanni hin ibsu rookfeelar qo'annoo kaansariif akka kenne. keeyyanni waa'ee rookfeelar yeroo avenjiingi anjeel taarbeel foon isaa keessa misikiluretti cicciruu eegale qabamuu isaa dubbata."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.\nQuestion: Rookfeelar qo'annoo kaansariif kenne. True, False, or Neither?\nAnswer:""}]}]"	neutral
Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.	Rookfeelar kennaa ture.	entailment	"[textblock(text='kuni dubbii afaan oromoo ta\'uu nan hubadha. garuu waa\'ee rookfeelar kennaa ta\'uu isaa ykn kennaa hin taane jedhee murteessuuf odeeffannoo gahaa hin qabu. kanaaf deebiin gaaffii kanaaf ""neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.\nQuestion: Rookfeelar kennaa ture. True, False, or Neither?\nAnswer:'}]}]	neutral
Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.	Rookfeelar sassataa ture.	contradiction	"[textblock(text='deebiin gaaffii kanaaf ""neither"" ta\'a. sababni isaas, keeyyanni kenname waa\'ee rookfeelar sassataa ta\'uu ykn ta\'uu dhiisuu isaa ibsu hin qabu. keeyyanni kun waa\'ee rookfeelar yeroo avenjiingi anjeel taarbeel foon isaa keessa misikiluretti cicciruu eegale qabamuu isaa dubbata malee haala miira isaa ibsu hin qabu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.\nQuestion: Rookfeelar sassataa ture. True, False, or Neither?\nAnswer:'}]}]	neutral
Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.	Kilaaymaan himannaa loogii sabaatiin Kaalifoorniyaatti himatameera.	contradiction	[textblock(text='false.\n\nyaanni armaan olii akka ibsutti, kilaaymaan himannaa loogii sabaatiin niiw yoorkitti himatameera malee kaalifoorniyaatti miti.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.\nQuestion: Kilaaymaan himannaa loogii sabaatiin Kaalifoorniyaatti himatameera. True, False, or Neither?\nAnswer:'}]}]	contradiction
