premise	hypothesis	label	opus	prompt
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siiviilii keenyaa waggoota saddeetiif dalagaa ture.	neutral	"[TextBlock(text='Neither. Keeyyanni hin ibsu Kilinikiin Hojii Siivilii keenyaa waggoota saddeetiif dalagaa akka ture. Keeyyanni ""waggoota baay\'eedhaaf"" kan hojjete jechuun ibsa malee hanga waggaa meeqaaf akka hojjete hin ibsu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nQuestion: Kilinikiin Hojii Siiviilii keenyaa waggoota saddeetiif dalagaa ture. True, False, or Neither?\nAnswer:""}]}]"
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siivilii keenyaa baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata.	contradiction	"[TextBlock(text='Neither. Dubbiin kenname Kilinikiin Hojii Siivilii keenya waggoota baay\'eedhaaf hojjete jechuun ibsa. Garuu baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata kan jedhu hin ibsu. Kanaafuu deebiin ""True"" ykn ""False"" ta\'uu hin danda\'u.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nQuestion: Kilinikiin Hojii Siivilii keenyaa baatii dhufu waggaa guutuu jalqaba isaa hojiirra ture kabajata. True, False, or Neither?\nAnswer:""}]}]"
Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.	Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera.	entailment	"[TextBlock(text=""Neither. Keeyyanni hin ibsu Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera moo hin dabarsine. Keeyyanni waan jedhu, Kilinikiin Hojii Siivilii waggoota baay'eedhaaf hojjete malee yeroo meeqa akka hojjete hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kilinikiin Hojii Siivilii keenya waggoota baay'eedhaaf kan hojjete yoo ta’u, dhiheenya kana Kilinika Ittisa yakkaa idaanee jirra.\nQuestion: Kilinikiin Hojii Siivilii kun erga dalagaa jalqabee waggaa tokkoo ol dabarseera. True, False, or Neither?\nAnswer:""}]}]"
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne fakkaata.	entailment	"[TextBlock(text='True.\n\nHimoota ""Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle"" jedhu irraa baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne ifatti mul\'isa. Kanaafuu deebiin ""True"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nQuestion: Baasiin sagantaalee kanaa galii tikkeettiitiin waan hin cufamne fakkaata. True, False, or Neither?\nAnswer:'}]}]
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Baasiin sagantaalee kanaa hedduu guddaa dha.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas, keeyyanni ""Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle"" jedhu baasiin sagantaalee kanaa galii tikkeettii caalaa akka ta\'e agarsiisa. Haa ta\'u malee, keeyyanni kun baasiin sagantaalee kanaa hedduu guddaa ta\'uu isaa hin ibsu. Kanaafuu, deebiin ""hedduu guddaa dha"" ykn ""hedduu guddaa miti"" jedhu kennuuf ragaan gahaan hin jiru. Deebiin sirrii ta\'e ""Neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nQuestion: Baasiin sagantaalee kanaa hedduu guddaa dha. True, False, or Neither?\nAnswer:'}]}]
Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.	Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu.	contradiction	"[TextBlock(text='True.\n\nHimoota lamaanuu keessatti, galiin tikkeettii baasii sagantaalee kanaa cufuu hin dandeenye jechuun ibsameera. Kunis, galiin tikkeettii baasii sagantaalee kanaa haguuguu hin dandeenye jechuudha. Kanaafuu, himni ""Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu"" jedhu himoota duraa waliin deeggarsa waan ta\'eef deebiin ""True"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Galiin tikkeettii baasii sagantaalee kanaa cufuu hin eegalle.\nQuestion: Galiin tikkeettii kanaa baasii sagantaalee kanaa akka cufu hin mamsiisu. True, False, or Neither?\nAnswer:'}]}]
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume rippoortara olaanaa Fox dha.	neutral	"[TextBlock(text=""True. Brit Hume sagantaa sanbataa Fox News irratti hojjeta jechuun keeyyanni armaan olii ibsa. Kanaafuu, Brit Hume rippoortara olaanaa Fox ta'uu isaa keeyyanni kun mirkaneessa."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nQuestion: Brit Hume rippoortara olaanaa Fox dha. True, False, or Neither?\nAnswer:""}]}]"
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume CNN keessaa hojjetti.	contradiction	[TextBlock(text='False. Brit Hume Fox News keessatti hojjeta malee CNN keessatti miti.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nQuestion: Brit Hume CNN keessaa hojjetti. True, False, or Neither?\nAnswer:""}]}]"
Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.	Brit Hume Fox keessaa hojjetti.	entailment	"[TextBlock(text='True. Brit Hume Fox News keessatti hojjeta. Keeyyanni ""Brit Hume (Sagantaa Sanbataa Fox News )"" jedhu Brit Hume Fox News keessatti akka hojjetu agarsiisa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jaalalli hunda ni mo'ata (yoo istandardii torbaaniif hojjettan malee): Brit Hume (Sagantaa Sanbataa Fox News ) maaliif Lewinsky hin ta'u jedhee tilmaamti Ammallee pirezidaanticha irratti jaalala abdii hin qabne qabdi.\nQuestion: Brit Hume Fox keessaa hojjetti. True, False, or Neither?\nAnswer:""}]}]"
Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.	Mikaa'el Aptewdii ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha walduraa duubaa kana balleesse.	contradiction	"[TextBlock(text=""Neither. Keeyyanni kenname Mikaa'el Aptewdiin tapha walduraa duubaa kanaaf waan hedduun akka dalagame dubbata malee Mikaa'el Aptewdiin ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha kana akka balleesse hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.\nQuestion: Mikaa'el Aptewdii ho'a isa kamiyyuu fi namaa ta'an hundayyuu akka baasan cichuudhaan tapha walduraa duubaa kana balleesse. True, False, or Neither?\nAnswer:""}]}]"
Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.	Mikaa'el Aptewdi qulqullina dhuunfaa tapha walduraa duubaa kanaaf akka ida'uuf miindeffame.	entailment	"[TextBlock(text=""Neither. Keeyyanni kenname Mikaa'el Aptewdi qulqullina dhuunfaa tapha walduraa duubaa kanaaf akka ida'uuf miindeffame jechuun hin ibsamne. Keeyyanni kenname waa'ee Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagamuu isaa dubbata malee, qulqullina dhuunfaa isaa miindeffamuun hin ibsamne."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.\nQuestion: Mikaa'el Aptewdi qulqullina dhuunfaa tapha walduraa duubaa kanaaf akka ida'uuf miindeffame. True, False, or Neither?\nAnswer:""}]}]"
Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.	Taphni walduraa duubaa kun qorraa fi nuffisiisaa ta'ee waan yaadameef, sadarkaa fooyyessuuf tuqa ho'aa, dhuunfaa akka itti dabaluuf Mikaa'el Aptewdi qacaruun barbaachisaa ture.	neutral	"[TextBlock(text='Neither.\n\nSababni isaas:\n1. Taphni walduraa duubaa kun qorraa fi nuffisiisaa ta\'uu isaa waan yaadameef jechuun sirrii miti. Taphni kun fooyyessuuf waan hedduun hojjetameera jechuutu caalaatti sirriidha.\n2. Mikaa\'el Aptewdi qacaruun tuqa ho\'aa, dhuunfaa akka itti dabaluuf barbaachisaa ture jechuun sirrii ta\'uu hin dandeenye. Tuqa namaa caalaa tapha kanaaf fiduuf waan hedduun dalagameeraaf malee, Mikaa\'el Aptewdi qacaruun barbaachisaa ture jechuun hin danda\'amu.\n\nKanaaf deebiin ""Neither"" ta\'a. Yaanni kennameef hanga tokko dhugaa ta\'us, guutummaatti sirrii miti.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mikaa'el Aptewdi qacaruun tuqa namaa caalaa tapha walduraa duubaa kanaaf fiduuf waan hedduun dalagameera.\nQuestion: Taphni walduraa duubaa kun qorraa fi nuffisiisaa ta'ee waan yaadameef, sadarkaa fooyyessuuf tuqa ho'aa, dhuunfaa akka itti dabaluuf Mikaa'el Aptewdi qacaruun barbaachisaa ture. True, False, or Neither?\nAnswer:""}]}]"
Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf	Shamarreen tokko cabbiirra sigigaachuuf uffattee jirti.	neutral	"[TextBlock(text=""Neither.\n\nKeeyyanni hin ibsu shamarreen cabbiirra sigigaachuuf uffattee akka jirtu. Keeyyanni waa'ee shamarree jakkeettii furdaa adii qoobii qabu fi boottii uffatte dubbata malee cabbiirra sigigaachuuf akka uffattee hin ibsu."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf\nQuestion: Shamarreen tokko cabbiirra sigigaachuuf uffattee jirti. True, False, or Neither?\nAnswer:'}]}]
Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf	Shamarreen tokko huccuu adii uffatti.	entailment	"[TextBlock(text='Neither.\n\nSababni isaas:\n- Shamarreen jakkeettii furdaa adii qoobii qabu uffatte jedha malee huccuu adii uffatte hin jedhu.\n- Dabalataanis, shamarreen boottii uffatte jedha.\n\nKanaafuu deebiin ""huccuu adii uffatte"" jedhu sirrii miti. Odeeffannoo kennamerraa kan ka\'e deebii ""True"" ykn ""False"" kennuuf ragaan gahaan hin jiru. Deebiin sirrii ta\'e ""Neither"" dha.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf\nQuestion: Shamarreen tokko huccuu adii uffatti. True, False, or Neither?\nAnswer:'}]}]
Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf	Shamarreen uffanni uffatte hundi diimaa dha.	contradiction	"[TextBlock(text=""False.\n\nSababni isaas, shamarreen furdaa adii qoobii qabu uffatte jedha malee furdaan adiin uffatte diimaa akka ta'e hin ibsu. Dabalataanis, boottii uffatte jechuun uffanni ishee hundi diimaa akka hin taane agarsiisa."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Shamarree jakkeettii furdaa adii qoobii qabu  fi boottii uffatte ilaaluuf\nQuestion: Shamarreen uffanni uffatte hundi diimaa dha. True, False, or Neither?\nAnswer:'}]}]
Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.	Fiilmiin kun Kaa'ufman du'a ofii isaa irratti mari'achuu isaa hin caqasne.	entailment	"[TextBlock(text=""Neither. Keeyyanni hin ibsu Kaa'ufman fiilmii kana keessatti du'a ofii isaa irratti mari'achuu isaa caqaseera ykn hin caqasne. Keeyyanni waan Kaa'ufman fiilmii kana ala dubbataa ture qofa ibsa malee fiilmii kana keessatti maal akka ibsame hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.\nQuestion: Fiilmiin kun Kaa'ufman du'a ofii isaa irratti mari'achuu isaa hin caqasne. True, False, or Neither?\nAnswer:""}]}]"
Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.	Fiilmiin kun waa'ee du'a isaa Kaa'ufman waliin af-gaaffii gadi fageenya qabu godheera.	contradiction	"[TextBlock(text=""Neither. Fiilmiin kun waa'ee du'a Kaa'ufman af-gaaffii gadi fageenya qabu hin godhiin, garuu Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture jedhameera."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.\nQuestion: Fiilmiin kun waa'ee du'a isaa Kaa'ufman waliin af-gaaffii gadi fageenya qabu godheera. True, False, or Neither?\nAnswer:""}]}]"
Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.	Fiilmiin kun waa'ee Kaa'ufman ibsa barbaachisaa tokko tokko dhiisus, baay'ee guddaa ture.	neutral	"[TextBlock(text='True.\n\nFiilmiin kun waa\'ee Kaa\'ufman ibsa barbaachisaa tokko tokko dhiisus, baay\'ee guddaa ture jedhameera. Keeyyanni ""Fiilmiin kun waa\'ee Kaa\'ufman ibsa barbaachisaa tokko tokko dhiisus"" jedhu fiilmiin ibsa barbaachisaa tokko tokko akka dhiise agarsiisa. Itti dabalees, ""baay\'ee guddaa ture"" kan jedhu fiilmiin baay\'ee akka gaarii ta\'e ibsa.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waan fiilmiin kun ibsuu dhiise Kaa'ufman yeroo hedduu akkamitti du'a ofii isaatii ofirraa fageessuu akka barbaadu dubbatee ture.\nQuestion: Fiilmiin kun waa'ee Kaa'ufman ibsa barbaachisaa tokko tokko dhiisus, baay'ee guddaa ture. True, False, or Neither?\nAnswer:""}]}]"
Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.	Rookfeelar qo'annoo kaansariif kenne.	neutral	"[TextBlock(text=""Neither. Keeyyanni hin ibsu Rookfeelar qo'annoo kaansariif akka kenne. Keeyyanni waa'ee Rookfeelar yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale qabamuu isaa dubbata."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.\nQuestion: Rookfeelar qo'annoo kaansariif kenne. True, False, or Neither?\nAnswer:""}]}]"
Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.	Rookfeelar kennaa ture.	entailment	"[TextBlock(text='Kuni dubbii Afaan Oromoo ta\'uu nan hubadha. Garuu waa\'ee Rookfeelar kennaa ta\'uu isaa ykn kennaa hin taane jedhee murteessuuf odeeffannoo gahaa hin qabu. Kanaaf deebiin gaaffii kanaaf ""Neither"" ta\'a.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.\nQuestion: Rookfeelar kennaa ture. True, False, or Neither?\nAnswer:'}]}]
Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.	Rookfeelar sassataa ture.	contradiction	"[TextBlock(text='Deebiin gaaffii kanaaf ""Neither"" ta\'a. Sababni isaas, keeyyanni kenname waa\'ee Rookfeelar sassataa ta\'uu ykn ta\'uu dhiisuu isaa ibsu hin qabu. Keeyyanni kun waa\'ee Rookfeelar yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale qabamuu isaa dubbata malee haala miira isaa ibsu hin qabu.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rookfeelar kennaa gidiraa kanaan qabamee yeroo Avenjiingi Anjeel Taarbeel foon isaa keessa Misikiluretti cicciruu eegale.\nQuestion: Rookfeelar sassataa ture. True, False, or Neither?\nAnswer:'}]}]
Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.	Kilaaymaan himannaa loogii sabaatiin Kaalifoorniyaatti himatameera.	contradiction	[TextBlock(text='False.\n\nYaanni armaan olii akka ibsutti, Kilaaymaan himannaa loogii sabaatiin Niiw Yoorkitti himatameera malee Kaalifoorniyaatti miti.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.\nQuestion: Kilaaymaan himannaa loogii sabaatiin Kaalifoorniyaatti himatameera. True, False, or Neither?\nAnswer:'}]}]
Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.	Kilaaymaan loogii sabaatiin himatama jedhee hin eegne.	neutral	"[TextBlock(text='Neither.\n\nKeeyyanni hin ibsu Kilaaymaan loogii sabaatiin himatama jedhee eegaa ture ykn hin eegne. Keeyyanni waan jedhu, Kilaaymaan dhimma daldalaa Niiw Yoorkitti raawwatameen himannaa loogii sabaatiin himatame irratti of argate. Kanaafuu deebiin ""True"" ykn ""False"" kennuuf ragaan gahaan hin jiru.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.\nQuestion: Kilaaymaan loogii sabaatiin himatama jedhee hin eegne. True, False, or Neither?\nAnswer:'}]}]
Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.	Himannaan loogii sabaa Kilaaymaan irratti dhiyaatee ture.	entailment	"[TextBlock(text='True.\n\nKeeyyata kenname keessatti, ""Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate"" jedha. Kana jechuun, Kilaaymaan himannaa loogii sabaa irratti dhiyaate ture.', type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dhiheenya kana dhimma daldalaa Niiw Yoorkitti raawwatameen, Kilaaymaan himannaa loogii sabaatiin himatame irratti of argate.\nQuestion: Himannaan loogii sabaa Kilaaymaan irratti dhiyaatee ture. True, False, or Neither?\nAnswer:'}]}]
Namni tokko bakka bu'oonni dhaabbilee kutaa tokko guutuu barreessaa hojii Ameerikaa taa'ee jiru tokkotti foolichuu, iyyuudhaaf fi akka iyyan eeguu hin danda'u. Barreessituu hojjettoota.	Bakka bu'oonni dhaabbilee uffatoota uffatu.	neutral	"[TextBlock(text=""Neither.\n\nKeeyyanni hin ibsine yoo bakka bu'oonni dhaabbilee uffatoota uffatan ykn hin uffanne. Keeyyanni waa'ee barreessaa hojii Ameerikaa taa'ee jiru tokkoo fi hojjettoota isaa dubbata malee waa'ee uffannaa bakka bu'oota dhaabbilee hin ibsu."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Namni tokko bakka bu'oonni dhaabbilee kutaa tokko guutuu barreessaa hojii Ameerikaa taa'ee jiru tokkotti foolichuu, iyyuudhaaf fi akka iyyan eeguu hin danda'u. Barreessituu hojjettoota.\nQuestion: Bakka bu'oonni dhaabbilee uffatoota uffatu. True, False, or Neither?\nAnswer:""}]}]"
Namni tokko bakka bu'oonni dhaabbilee kutaa tokko guutuu barreessaa hojii Ameerikaa taa'ee jiru tokkotti foolichuu, iyyuudhaaf fi akka iyyan eeguu hin danda'u. Barreessituu hojjettoota.	Namni tokko bakka bu'oonni dhaabbilee foolican jedhee  tilmaama.	contradiction	"[TextBlock(text='Deebiin sirrii ta\'e ""Neither"" dha. Sababni isaas:\n\nYaadni ""Namni tokko bakka bu\'oonni dhaabbilee foolichuu"" jedhu tilmaama miti. Kana jechuun yaada kana ""dhugaa"" ykn ""soba"" jechuun hin danda\'amu. Yaadni kun waa\'ee waan namni tokko (barreessaan) yaadu ibsa malee waa\'ee dhugaa ta\'e tokko miti. \n\nWanti seenaan jedhu, barreessaan hojii Ameerikaa taa\'ee jiru tokkotti bakka bu\'oonni dhaabbileen iyyuuf akka hin eegne ykn iyyuu hin dandeenye foolichuu yaada. Garuu kana dhugaa ta\'uu isaa mirkaneessuuf ragaan hin jiru. Yaada barreessaa qofa.\n\nGaaffiin ""Namni tokko bakka bu\'oonni dhaabbilee foolichuu jedhee tilmaama"" kan jedhu, waa\'ee yaada barreessichaa osoo hin taane, bakka bu\'oonni dhaabbilee dhugumatti waan foolichaa jiran tilmaamuun ibsameera. Garuu seenaan waa\'ee kanaa hin ibsu. \n\nKanaaf, akka gaaffii fi deebii walbira qabnutti, deebiin ""Neither"" ta\'a. Sababni isaas, gaafficha deebisuu hin dandeenyu.', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Namni tokko bakka bu'oonni dhaabbilee kutaa tokko guutuu barreessaa hojii Ameerikaa taa'ee jiru tokkotti foolichuu, iyyuudhaaf fi akka iyyan eeguu hin danda'u. Barreessituu hojjettoota.\nQuestion: Namni tokko bakka bu'oonni dhaabbilee foolican jedhee  tilmaama. True, False, or Neither?\nAnswer:""}]}]"
